"corpus","preloaded/notenten17_bokmal_obt2"
"subcorpus","-"
"concordance size","263133"
"query","Query:[ws(1, 102767041)]"
"Reference","Left","KWIC","Right"
"nasjonalparker.org","nasjonalpark som eksempel, er formålet med vernet bl.a. å ta vare på villreinens leveområde . tiltak som forringer og","endrer","<coll>leveområdet</coll> er således i strid med formålet og verneforskriften for øvrig. </s><s> denne ruta byr på små utfordringer,"
"spilautomaten.com","i mer enn 1 000 000 dollar . ellers tilbyr Betsson spillerne sine en velkomstbonus på 200% på opp til 4500 kroner. </s><s> De","endrer","<coll>bonusene</coll> sine ganske ofte, så her lønner deg seg å følge godt med for å holde seg oppdatert. </s><s> hver dag arrangeres det"
"hint.no","at offentlig sektor skal bli mer lik bedrifter. </s><s> NPM har ført med seg noen utilsiktede effekter, først og fremst at de","endrer","måten <coll>folk</coll> tenker på . økonomiske incentiver, som er et viktig virkemiddel i NPM, vrir hjernene til de som jobber i"
"breiband.no","standardinnstilling for databruk. </s><s> justere innstillinger pr avspilling Er du ikke innlogget på Youtube, kan du","endre","<coll>innstilling</coll> pr videovisning . velg instillingersymbolet i selve filmen, og endre fra ""auto"" til feks 240-480p ."
"sniik.no","! </s><s> mannens beste venn, vel? baksiden med tøfler er jo at man ikke kan gå en tur i parken med de . men det er noe som <coll>Mahabis</coll> nå","endres","på! med i tøffel-pakken følger nemlig et par stilige gamasher og en custom innersåle . smarthet på linje med både"
"casinomagasinet.com","en forsterket virkelighet, bedre kjent som Google-briller, er kun et par måneder unna å nå butikkhyllene og drastisk","endre","<coll>måten</coll> vi oppleve den online verdenen på . utviklet av Infinity aR og Google, vil dette nye teknologiske leketøyet"
"casinomagasinet.com","online gambling, er en av de viktigste industriene hvor forsterket virkelighetsteknologi kan spille en stor rolle og","endre","<coll>brukeropplevelsen</coll> . </s><s> selskapets administrerende direktør, Avrohom Oratz, forklarte at: </s><s> Casinoer har brukt"
"foa.no","ved anbudskonkurranser </s><s> Ved åpen og begrenset anbudskonkurranse er det er forbudt å endre eller forsøke å","endre","<coll>tilbudene</coll> gjennom forhandlinger. </s><s> Forhandlingsforbudet innebærer at det ikke er adgang til å endre tilbudet etter"
"foa.no","eller forsøke å endre tilbudene gjennom forhandlinger. </s><s> Forhandlingsforbudet innebærer at det ikke er adgang til å","endre","<coll>tilbudet</coll> etter tilbudsfristens utløp og frem til kontrakt er inngått . forbudet innebærer imidlertid ikke et"
"foa.no","utgangspunktet ved åpen og begrenset anbudskonkurranse er at det er forbudt å endre eller forsøke å","endre","<coll>tilbudene</coll> gjennom forhandlinger. </s><s> Forhandlingsforbudet skal sikre likebehandling av leverandørene,"
"foa.no",", det vil si når kontrakten er undertegnet av begge parter. </s><s> Forhandlingsforbudet innebærer at det ikke er adgang til å","endre","<coll>tilbudet</coll> etter tilbudsfristens utløp og frem til kontrakt er inngått . dersom et tilbud er ufullstendig, uklart"
"foa.no","seg nærmere inn i tilbudet . bestemmelsen vil særlig kunne være aktuell ved alternative tilbud . det er ikke tillatt å","endre","<coll>innholdet</coll> i tilbudet under avklaringen. </s><s> • Oppdragsgiveren kan gjøre mindre justeringer i løsningene i tilbudet"
"politilederen.no","av politiske vedtak for å gjennomføres . etter vår mening bør strukturen av politidistrikt og <coll>tjenestesteder</coll>","endres",". </s><s> i dag er det neste like mange måter å organisere driftsenheter på som politidistrikter . dette har etter hvert blitt"
"ffm.no","at hun måtte telegrafere ... </s><s> tilbud til personer med nevrologiske lidelser ved Sunnaas sykehus HF </s> <s> <coll>Tilbudet</coll> er","endret","til et vurderings- og kartleggingsopphold for pasienter med sjeldne og komplekse nevrologiske sykdommer, og har en"
"trondheimkunsthall.com","minsker risikoen for å måtte kompromisse, siden forutsetningene for verket er lagt . men enkelte institusjoner","endrer","<coll>spillereglene</coll> etter at kunstverket er utviklet og til og med levert - og da byr det ofte på problemer . hittil har"
"trondheimkunsthall.com","etter makt- og paradigmeskifter . jeg anser ikke mine verk som aktuelle på samme måte som monumenter . når <coll>konteksten</coll>","endres",", kan kunstverk bli gjort til museale objekter, jfr Beuys, eller de tas helt ut av konteksten, og kan med det gis ny mening"
"sykepleien.no","fram en samhandlings reform som skal rive ned skillet mellom primærhelsetjenesten og spesialisthelsetjenesten og","endre","<coll>finansieringsordningene</coll> slik at det blir lønnsomt for kommunene å forebygge, behandle og rehabilitere i"
"blogspot.no","enda en . litt fortere, litt hardere, litt mer intensivt . du utfører fremdeles atferden ""vri på nøkkelen"", men du har","endret","<coll>hastighet</coll> , trykk og mest sannsynlig sinnstilstand. </s><s> og det- det vil vi ikke ha i lydighetsringen, selv om det ikke er så"
"tb-fotball.no","fra de andre på banen hadde det jaggu blitt hardt å være Lars Erik også på den våte matta i Eidsberg. </s><s> (ingen grunn til å","endre","<coll>ingressbilde</coll> forøvrig....) </s><s> Med å kopiere forrige match menes forøvrig å komme under for så å snu matchen til vår"
"icing.no","å gjøre noe med det. </s><s> vi må alle bruke øynene våre, være årvåkne og handlekraftige, slik at vi sammen kan vi skape et","endre","bedre <coll>sted</coll> for våre barn og ungdommer. </s><s> Sommerfølelse på Grøtavær </s><s> Det elendige påskeværet de spådde her i Harstad ble"
"hostemostel.com","som heter ""Shuffle"" sjekket inn bakgrunnsbilde egenskaper verktøyet . det eneste formålet med dette verktøyet er å","endre","<coll>bakgrunnsbilde</coll> på enkelte punkter i løpet av dagen eller uken, noen ganger også til solide farger i stedet for"
"vg.no","andre som forsøker å satse digitalt har hele tiden momsspøkelset hengende over seg. </s><s> - regjeringen har ingen planer om å","endre","<coll>momsregimet</coll> for de digitale mediene, forsikret Gerhardsen i sin hilsen til årskonferansen . det slo meg at en"
"solemskogen.org",". </s><s> last opp: </s><s> bilder som ikke er i formatene png, jpg eller gif vil ikke bli lastet opp. </s><s> Arrangementstidspunkt & dato </s><s> Du har","endret","<coll>tilbakevendelsesreglene</coll> for dette arrangementet . lagring av arrangementet vil oppdatere alle fremtidige"
"solemskogen.org","av arrangementet vil oppdatere alle fremtidige arrangementer . vennligst oppfrisk siden hvis du ikke mente å","endre","alle <coll>arrangementene</coll> . </s><s> i regnvær på morgenen stiller folket opp og vil være med på den 35. maigolf på Ekeberg . etter"
"eub.no","om vi får en eller to representanter til, og hvem det i så fall blir . og tro meg, velgerne har stor mulighet til å","endre","<coll>rekkefølgen</coll> på valglisten: </s><s> kumulering - en kvart stemme ekstra . velgerne har større innflydelse . når fire velgere"
"dataporten.net","nettopp tatt i bruk utvidelsen, men har masse publiserte innlegg. </s><s> samme som Bulk Title Editor, men denne kan brukes til","endre","<coll>beskrivelse</coll> . </s><s> SEO for hvert innlegg </s><s> Gjennomgangen av utvidelsen ""SEO by YOAST"" har sålangt gjaldt generelt, men du kan"
"kommune.no","skal kun dekke øyeblikkelig hjelp, som ikke kan håndteres av egen fastlege . oppgavene til <coll>legevakten</coll> blir ikke","endret",". </s><s> dobbel økt på en Lørdag </s><s> Startet dagen med noen sparringsrunder på MMA Trondheim . gikk vel 6-7 runder thai sparring"
"blogspot.no","og kutte ut kumelka / gluten / FODMAPS / whatever fad i dietten og si at det var det som var problemet om <coll>symptomene</coll>","endres",". </s><s> for meg er det viktig med BLW fordi det gir barn et avslappet forhold til maten sin . det å snakke hele tiden (tilogmed"
"episerverhotell.net","mot egenkapitalen 1.1.2014 medfører de varslede nye reglene følgende endringer: </s><s> Pensjonskostnader får en noe","endret","<coll>presentasjon</coll> i resultatregnskapet, men ingen nye notekrav er varslet. </s><s> det må utarbeides sammenligningstall for"
"fhl.no",". </s><s> krever reaksjon Norges Sildesalgslag har i tillegg til å forkaste hensynet til like konkurransevilkår også","endret","andre <coll>bestemmelser</coll> i klar disfavør av fabrikkene . blant annet står nå fartøyene som fisker lodde ved Island fritt"
"inaturfag.com","sykdommer, og epidemider, basert på Tellus 10 . fra 2009. </s><s> tar for seg spørsmål fra side 176 - 187 . <coll>læreplanen</coll> er","endret","for 8. til 10. klasse, slik at denne testen bare delvis avspeiler lærestoffet som gjelder i dag. </s><s> sykdom 2 HTML5/IOS </s>"
"norske-free-spins.com","din mobil er det ingenting som stopper deg fra å spille hvor som helst der det er lov å bruke mobilen . dette gjør at du kan","endre","kjedelige <coll>hverdagssituasjoner</coll> til gøye og spennende spille situasjoner! du kan for eksempel se for deg at du står i"
"kattemkf.no","forklares som etterfølgende ordet for hyggelig! lange forrige spor hadde blitt kalt for dens hyggelig aspektet, tid","endre","<coll>spill</coll> har blitt en av de beste heartthrobs globalt . dette svært formålet har produsert den en av de mest spilte spill"
"vigrid.net","bestemt for Kina var ferdig 7. desember, og disse ventet på skip som skulle frakte dem videre til Kina. </s><s> disse fakta","endrer","selvfølgelig drastisk <coll>forståelsen</coll> av årsakene til angrepet på Pearl Harbor . da japanerne angrep Pearl Harbor, ble"
"vigrid.net","Sorge, kommunistisk spion i Japan. </s><s> det er nå akseptert at den smarte kommunistiske spion i Japan, Richard Sorge,","endret","<coll>fremtiden</coll> til siviliserte mennesker da han i oktober 1941 sendte til sine sovjetiske arbeidsgivere det nå berømte"
"dr-overbye.no","og forklare den, da vet du hvor populær den metoden blir hos økonomene våre.... </s><s> "" </s><s> (* Alle persondata i <coll>historien</coll> er","endret","slik at personene ikke kan gjenkjennes) </s><s> i forbindelse med flyttingen til nytt bygg i månedskifte august/september"
"galactic-server.com","forsterkes over øvrige signaler som måtte komme inn . dette medfører at en har oppnådd en filterfunksjon . hvis en kan","endre","frekvens <coll>sammensetningen</coll> i dette feltet svært nøyaktig ,er det mulig å kunne fokusere hvor man vil i hyperroms"
"galactic-server.com","i amplitude og frekvens mellom rødt og blått . når disse skivene dreies i forhold til hverandre og til grunnskiven,","endres","<coll>frekvensbildet</coll> på energiplan 3 og 4 . dette fordi krystallenes geometriske posisjon innbyrdes bestemmer"
"galactic-server.com","disse er igjen drevet av digital til analog konvertere . via disse elektrodene kan den ytre del av <coll>krystallstrukturen</coll>","endres","ved hjelp av pietzoelektriske felt . det kan dermed dannes frekvensmønstre (mønstre av stående bølger) inne i"
"blogg.no","nå sitter jeg her igjen . synes designet mitt er ganske fint egentlig, men har hatt det en stund . og derfor tenkte jeg å","endre","<coll>design</coll> ! så nå som jeg har bestemt meg for det, gjenstår det bare å finne et perfekt og bruke noen timer på å få lastet det"
"blogg.no","til hjerter i designet sitt . det skal gå i alle design- jeg har selvsagt ikke prøvd alle, men en del . for å se hvordan man","endrer","<coll>skrift-type</coll> , se dette innlegget. </s><s> for å finne teksten din, går du i et skriveprogram, f.eks microsoft word . her tester"
"worldofo.com","om det kan gjøres noe fra arrangørers side for å unngå at slike ting skjer igjen..? </s><s> Thierry er inne på et godt forslag med","endre","<coll>farger</coll> på hagegrønt til f.eks lilla på kartet.. jeg er helt enig i at de som finner andre løsninger enn det eneste lovlige"
"worldofo.com","på målstreken.. er dette løsningen??? </s><s> et kort innspill til Espen/Thierry: tsjekkerne har lenge foreslått å","endre","<coll>sprintnormen</coll> med f.eks. lilla farge der man ikke kan passere . det er ingen løsning for oss her i Bergen – det er viktig at"
"juristforbundet.no","å avvikle ordningen og erstatte den med en innskuddspensjonsordning . hvorfor fører dette til at de ansattes <coll>pensjon</coll>","endres",", og hva bør de ansatte være særlig oppmerksomme på? </s><s> Marte Kirkerud nærmer seg 50 år, og hun har begynt å tenke på hva hun"
"esthermaria.no","(en form for plexiglass) som bildene er malt på, har en gjennomsiktighet og refleksjonsevne som er med på å","endre","<coll>opplevelsen</coll> av hvordan en ser på maleriet . platene er malt, for det meste, på en side for senere å bli snudd og montert"
"kommune.no","i spørsmålet om en ev. endring i fylkestilhørigheten . endelig avgjørelse i spørsmålet om Osen kommune skal søke om å","endre","<coll>fylkestilhørigheten</coll> vil tas av kommunestyret på møte 10. november 2010. </s><s> etter å ha blitt eksaminert sanglærer"
"dr-overbye.no","lært adferd? </s><s> kan mangel på mineraler og vitaminer fremkalle voldelig adferd? </s><s> kan parasitter angripe hjernen og","endre","menneskers <coll>adferd</coll> ? </s><s> finnes det miljøgifter og legemidler som gjør ellers fredelige mennesker voldelige? </s><s> siden vi har"
"shareno.net","vil føre til store endringer på alle livets områder . de antar ganske riktig at hans verdier nødvendigvis vil","endre","den <coll>måten</coll> de tenker og lever på, og disse fremtidsutsiktene får dem til å blekne . dessuten har det bildet av Kristus som"
"escnorge.net","hetende Malmö Arena fram til en gang i 2018. </s><s> Malmö kommune har en opsjon på dette navnet i 5 + 5 år . hallen vil så muligens","endre","<coll>navn</coll> til Hyllie Arena etter bydelen den ligger i. </s><s> Hyllie er et nytt ultra moderne satsningsområde med boliger,"
"landsfestivalen.no","og for tilreisende publikummere som er nysgjerrige på musikksjangeren vår. </s><s> lørdag er den <coll>dagen</coll> som er mest","endret","fra tidligere festivaler . vi er veldig glad for å få besøk av 5. klasse ved Loar skole i Lom, som har gått som en farsott på"
