"corpus","preloaded/notenten23_tt1_1"
"subcorpus","-"
"concordance size","95159"
"query","Query:[ws(1, 17276161)]"
"Reference","Left","KWIC","Right"
"vgd.no","er uenig med deg, og mener offsiden var soleklar, får deg ikke til å se annerledes på dette? </s><s> Ikke det at jeg mener du burde","skifte","<coll>mening</coll> bare fordi du tar feil altså for all del kjør på. </s><s> Jeg håper og tror han i så fall forklarte hvorfor han mente han"
"vgd.no","er forespeilet å spille indreløper ikke sentral midt i følge intervju med Fagermo. </s><s> Når sa han det ? </s><s> Mulig Fagermo har","skiftet","<coll>mening</coll> etter at Sakarias hadde et veldig bra opphold i Tromsø. </s><s> En annen mulighet er at Fagermo sier det han gjør for at"
"uio.no","<s> Feil i eksamensoppgaver og fasiter </s><s> Midtveiseksamen 2007: Figur 4: tidspunktet for formørkelsen er feil, skulle vært","skiftet","en halv <coll>periode</coll> forover men har ingenting å si for oppgaven. </s><s> Midtveiseksamen 2008: I oppgave 1 så er det feil på figuren:"
"n-kh.no","mannsterke og det ble et stort slag; kong Håkon gikk hardt fram, mot ham sto kong Guttorm Eirikson med sin flokk, og de","skiftet","<coll>hugg</coll> med hverandre. </s><s> Der falt kong Guttorm og merket hans ble hogd ned, det var mange som falt omkring han, og så tok hæren"
"dikt.no","og oppover. </s><s> www.dikt.no </s><s> Ensomheten lyver </s><s> av Vitania </s><s> Røyken flyter i rommet. </s><s> Den danser og kjeler med ansiktet mitt. </s><s>","Skifter","<coll>form</coll> , løser seg opp. </s><s> Man kan ikke ta på den, kjenne den. </s><s> Man kan se den, lukte den. </s><s> Om den sniker seg inn på øyet ditt, så svir"
"dikt.no","til bruk. </s><s> Den skal mamma og pappa begynne å bruke når de får tid på søndager når det ikke er sport på tv lenger. </s><s> Noen ganger","skifter","pappa <coll>kanal</coll> til radio1, for å få ro til å lese sportsidene i avisa. </s><s> Kunne han ikke ha skifta til MTV? </s><s> Der kan man se filmene"
"ndhs.no","opplevelse og en kjempeinspirasjon for det videre arbeidet med å løfte våre lokale kastere videre oppover! </s><s> . I 1895","skiftet","det <coll>navn</coll> til ""De Døves blad"" . Bladet endret igjen navnet til ""Døves blad"" i 1991. </s><s> Døvemenighetene i Den norske kirke har"
"puls.no","og verdens mest tabloidstyrte skive Bad. </s><s> Under denne Quincy-trilogien sluttet Michael å gjøre intervjuer, hans hud","skiftet","<coll>farge</coll> , en ny nese og hake dukket opp og dette ble starten på alt mysteriet rundt denne mannen. </s><s> Etter hans world"
"puls.no","lei seg for at jeg hoppet av showet, fordi de hadde planlagt absolutt alt, men det var en ""complete wrong arena for me"". </s><s> Vi","skifter","<coll>tema</coll> , fordi jeg merker at han begynner å bli litt oppspilt, og hans kroppspråk har mer energi, og ikke nødvendigvis"
"ssca.no","har Ryfylke Trebåtbyggjeri montert ballastkjøl på ca 1,75 ton (som erstattning for ca 2,5 ton innvendig ballast),","skiftet","en <coll>del</coll> dårlige spant og rekkestøtter og hudplank samt laget ny ruff og doghouse. </s><s> Per Magne Vølstad, 25.03.2013, Denne"
"puls.no","fra 70-tallet. </s><s> Av Tor Hammerø // 26.03.01 </s><s> Ketil Bjørnstad er ingenting annet enn et unikum. </s><s> Hans evne til ustoppelig å","skifte","<coll>fokus</coll> fra litteratur til musikk er det kun han og Ulf Lundell som har intellektuell kapasitet til å bedrive i vår"
"poki.no","gå ned catwalken! </s><s> Vi tilbyr opplevelser med mange alternativer for å tilfredsstille alle dine garderobedrømmer. </s><s> Å","skifte","<coll>antrekk</coll> , prøve på nye sko og sette på tilbehør er så enkelt som å klikke på en museknapp. </s><s> Våre påkledningseventyr har"
"nook.no","Jakola tok en flott 6.plass i H17-18, mens Yngve Skogstad tok bronsjemedaljen i klasse 19-20. </s><s> (Han har riktig nok","skiftet","<coll>klubb</coll> til Frol IL). </s><s> 2010.08.21 </s><s> Minneord for Ronja Pedersen </s><s> Det er med tungt hjerte vi har mottatt meldingen om at èn av"
"n-kh.no","i gang en stor reparasjon av kirken - det vil si den delen av bygningen som kunne brukes. </s><s> Et tjærebredd borddekket <coll>tak</coll> ble","skiftet","ut med takpanner. </s><s> Også innvendig fikk den aktive presten til omfattende reparasjoner. </s><s> Lars Skadberg har gjengitt"
"tana.no","eller hjelp til å sette opp klagen kan fås ved henvendelse til saksbehandler </s><s> Bestillingsskyssen fortsetter -","skifter","<coll>navn</coll> til Flexx - og er åpent for alle - Nye ruter fra 2016 </s><s> 19. oktober 2014 av Bill Sørensen </s><s> Finnmark fylkeskommune er"
"flux.no","i Burkina Faso. </s><s> De store verdensreligionene setter mennesket i sentrum. </s><s> For å redde jorden fra miljøkatastrofer må vi","skifte","<coll>mentalitet</coll> , skriver Jens-André P. Herbener. </s><s> Det virker merkelig å skulle se på to mennesker som et fellesskap. </s><s> Hvor er"
"ntcc.no","tilbake på gokart stevne både i intensitet og mekanikernes blikk opp mot skyene, hva gjør vi, tørt eller vått? </s><s> Været","skiftet","hele <coll>dagen</coll> og vi hadde på et tidspunkt 19 biler ute på sliks i pøsende regnvær. </s><s> En situasjon som til vanlig ville ført til"
"puls.no","ikke sjokkert meg om så var tilfelle. </s><s> Han går tross alt med på å spille i band med kona si, som ennå ikke har lært seg å","skifte","<coll>grep</coll> på gitaren, synge rent eller forstått seg på hvordan man oppfører seg på en scene. </s><s> For eksempel, hvilken"
"dikt.no","var overbevist. </s><s> Og ved å bestemme meg hadde jeg jo utelukket alle andre alternativer inkludert det som kunne få meg til å","skifte","<coll>mening</coll> bare sånn i løpet av fem minutter bare fordi du sa at du elsket meg og bare fordi du har de vakreste øynene jeg noen"
"puls.no","peiser de på! </s><s> Tro meg; dette albumet er nifst bra! </s><s> Tekstmessig er vi fortsatt i Balkan/Øst-Europa, med en fyr som stadig","skifter","<coll>navn</coll> i sentrum - mens lyrikken like stadig er umulig å forstå, for alle andre enn de som er født på Jæren - eller i hvert fall"
"nblf.no","siste periode som leder av NBLF. </s><s> Jeg skal love at aktiviteten fra min side ikke vil gå vesentlig ned. </s><s> Men min aktivitet må","skifte","<coll>retning</coll> . </s><s> Jeg må bidra mer til å spore nye styremedlemmer inn i de nettverk, de saker og de problemstillinger som NBLF med"
"0330.no","at hun må gi meg nummeret hennes slik at vi heller kan treffes en annen gang. </s><s> Hun later som hun ikke forstår spørsmålet og","skifter","<coll>tema</coll> . </s><s> Jeg spør om hun er positiv til å ta en røyk, reiser meg, og begynner å gå mot utgangen. </s><s> Å ta hensyn til folkene rundt en"
"nblf.no","så viktig med helhetsstyrt klubb der ""klubben er sjef"". </s><s> Familien hadde lånt ei hytte, og hadde kvelden ffør sjekket, og","skiftet","<coll>batteri</coll> i røykvarslerene. </s><s> Litt før kl 7 om morgenen ble de vekket, røkvarsleren i gangen hadde oppdaget røyk fra"
"puls.no","blir tilkalt. </s><s> De fem i salen sitter tålmodig og venter mens vi hører heftig hvisking bak scenen. </s><s> Jeg ser mitt snitt til å","skifte","<coll>batteri</coll> i wah-wah-pedalen for å prøve å korte ned den pinefulle ventetiden. </s><s> Endelig kommer Rolfs bleke ansikt frem og"
"naku.no","utprøving av langturnus var at de ville se om de kunne gi bedre tjenester til en beboer ved å være mer tilstede og ha færre","skifter","<coll>løpet</coll> av et døgn. </s><s> Rapporten bygger på data som ble samlet inn gjennom en femårsperiode, og man ønsket å se på"
"mons.no","fit med hodene fulle av musikk full av musikk men det er virkelig vakkert på natta og jeg er helt alene og lyskryssene","skifter","<coll>farger</coll> for alle bilene som har kjørt hjem jeg kan stå lenge og se ut og håpe at det aldri tar slutt veien ligger der som den er"
"dnvf.no","her. </s><s> En eksempelnyhet. </s><s> Når du skal endre til din egen tekst, klikker du på knappen med en penn. </s><s> Olav Ringdal Jr har","skiftet","<coll>eier</coll> og har nå hjemmehavn på Bau ved Stavanger. </s><s> Ny eier Kjell Morten Ronæs ønskes velkommen som medlem hos oss. </s><s> Oddvar"
"nbgf.no","Stig F. Sørdahl (tidl. </s><s> Martinsen) </s><s> Mitt svar: </s><s> Hei, Stig </s><s> Først og fremst beklager for at jeg ikke har fått med meg at du har","skiftet","<coll>navn</coll> . </s><s> Jeg har faktisk lurt på hvem denne Stig Sørdahl var. :-) </s><s> Jeg ser poenget ditt med høy kube osv., men i dette"
"nbgf.no","sitt selvsikre utgangspunkt kan det nok bli vanskelig å få over flere spillere som tror de endelig skal få vinne noe ved å","skifte","<coll>lag</coll> på den måten som vi har merket oss de senere år. </s><s> For når et lag av rejects og wannabees som Hustler Busters spiller de i"
"0330.no","at du skal styre hele tiden, men dersom du tar deg selv i å nikke og snakke om noe som ikke er interessant bør du tenke på å","skifte","<coll>tema</coll> . </s><s> En forutsetning for å sjekke om kjemien mellom dere er tilstede er imidlertid at begge klarer å slappe av i såpass"
"nlck.no","foran, kontrollert stemplene, alle gikk, men de nedre små stemplene satt litt, men de løsna etter litt tråkking. </s><s>","Skiftet","<coll>hjulsylindere</coll> bak, rubba banda og tromlen og justert dønn strøkent Kontrollert vakuum og det er helt topp. </s><s> Prøvd med en"
"nlck.no","(når alt er nytt). </s><s> Et veldig godt tegn på at master er gåen er hvis nivået i beholderen øker når du trykker på pedalen. </s><s> Ikke","skift","<coll>bremseslanger</coll> før du har vært inne på: nettavisen.no - og søkt på ""bileiere lures for millioner"" Husk også å lufte LSPV-"
"nlck.no","for millioner"" Husk også å lufte LSPV- ventilen. </s><s> Hvordan skal denne artikkelen hjelpe noen å finne ut av om man skal","skifte","<coll>bremseslanger</coll> eller ikke? http://www.nettavisen.no/motor/article491048.ece Det som skjer med bremseslanger er"
"nlck.no","skal kontrolløren bøye slangen for å avdekke sprekker innover i slangen. </s><s> Vises korden innvendig skal <coll>slangen</coll>","skiftes",""". </s><s> En person med litt teknisk innsikt bør klare dette. </s><s> I ""Kontrollveiledning for periodisk kontroll av kjøretøy"" er"
"bshl.no","besøk våre hjemmesier for mer informason! </s><s> Arbeidet med innredninga i stornaustet går sin gang. </s><s> Riggen på Ole <coll>Henrik</coll> er","skiftet","med nytt hampetau, spleiset og ordnet. </s><s> Storseilet er vasket og tørket. </s><s> Det mangler et par tauender før det kan heises. </s>"
"bshl.no","fiskeutstyr som etterhvert vil bli hengt opp på veggene. </s><s> Foto: Torstein Lanning </s><s> Tekst: Øystein Omar Aas </s> <s> <coll>Tauverk</coll>","skiftes",". . . </s><s> 20.05.2014 </s><s> Arbeidet med båtnaustet går sin gang. </s><s> Vi holder nå på med å skifte ut alt tauverk i riggene. </s><s> Det er kjøpt"
"rasa.no","<s> Nå i vinter har Jørn Harald med hjelp av Bjørn, Jonny og Gjensidige Forsikring kledd hele koia utvendig. </s><s> I tillegg har vi","skiftet","et <coll>vindu</coll> og inngangsdør. </s><s> Les også </s><s> Spis deg fri fra diabetes 2 </s><s> Riktig kosthold kan gjøre deg frisk fra diabetes 2. </s><s> 24."
"nlck.no","på motoren, dette gjorde de 3 ganger, så en gang med nytt filter og ren olje, og en tur på E6 ca en halv time, så tilbake og","skiftet","<coll>olje</coll> og nytt filter. </s><s> Da gikk den normalt igjen. men den greide ikke å dra seg selv opp på bukken før dette. </s><s> Da er det ille,"
"nlck.no",", høyspent og store vann- og avløpsledninger, som stiller store krav til gode løsninger, legger hun til. </s><s> Har noen","skiftet","<coll>lyspæren</coll> ved gear-velgeren inni midtkonsollen på en D4D 90 (2002mod)? </s><s> Må oppbevaringsboksen også bort? </s><s> Har løsnet"
"nlck.no","osv. </s><s> Skifta topp med tilbehør, men: Ved førstegangs oppstart var det en litt hard gange. </s><s> Legger til at <coll>dysene</coll> ikke ble","skiftet","og EGR ble blendet samtidig som toppen ble skiftet. </s><s> Ny topp fra Milner (er vel bare en type de selger der som erstatter"
"nlck.no","oppstart var det en litt hard gange. </s><s> Legger til at dysene ikke ble skiftet og EGR ble blendet samtidig som <coll>toppen</coll> ble","skiftet",". </s><s> Ny topp fra Milner (er vel bare en type de selger der som erstatter flere slik jeg leser infoen) og original 3-hulls"
"nlck.no","slik at ins... </s><s> Etter å ha fulgt med i 4 år så begynte det å ""svette"" rundt flens til automat. </s><s> Ingen lekkasje, men","skiftet","straks <coll>radiatoren</coll> på 99mod ved km stand 168"" . Ble skiftet på lokalt verksted: Ny uorginal radiator: 3400,- Oljesil/"
"nlck.no",""" ikke når bryter slåes av på. </s><s> Har målt litt på signaler, ref tegning. </s><s> Åpnet ""4wd cont ECU"" boksen, som ny. </s><s> Noen som har","skiftet","<coll>boksen</coll> når sperre ikke har virket? </s><s> Pris p... </s><s> Min LC 90, 99mod, passert 150000km i dag, og vips så lyste T-lampa. </s><s> Reima ble"
"nlck.no","boksen når sperre ikke har virket? </s><s> Pris p... </s><s> Min LC 90, 99mod, passert 150000km i dag, og vips så lyste T-lampa. </s> <s> <coll>Reima</coll> ble","skiftet","av Toyota på 120000km. </s><s> Virker noe rart at lampa ikke kan resetes når reima skiftes. </s><s> Ser på pebe.se at et firma i Trondheim"
"nlck.no",", og vips så lyste T-lampa. </s><s> Reima ble skiftet av Toyota på 120000km. </s><s> Virker noe rart at lampa ikke kan resetes når <coll>reima</coll>","skiftes",". </s><s> Ser på pebe.se at et firma i Trondheim står som forhandler. </s><s> Ring de, er du heldig så bestiller de og pebe sender deg"
"nlck.no","Fjellsprengningsdagen og den påfølgende Geo- og bergmekanikkdagen er lagt til 26. og 27. november. </s><s> Hei! </s><s> Lurer på å","skifte","<coll>dempere</coll> og fjærer - fremme og bak på min LC (ikke Tems). </s><s> Pris, riktignok med gassdempere og fjærer, kom på NOK 28.974,83"
"nlck.no","du må ta en fridag fra jobb så er det vel innspart mange ganger! </s><s> Fikk hjelp av Frode Hultgren og SverreS for to år siden til å","skifte","<coll>fjærer</coll> og dempere i front. </s><s> Med litt plunder og dårlig start så tok det i overkant av et par timer i front. </s><s> Dempere og fjærer"
"mac1.no","Al Gore hadde vunnet Nobels fredspris for sitt arbeid med synliggjøring av miljøproblemer og globaloppvarming. </s><s> I dag","skiftet","Apple <coll>forsiden</coll> på sin nettside til en hyllest av Al Gores arbeid. </s><s> Den tidligere visepresidenten Al Gore har siden 2003"
"mac1.no","en såkalt kombinasjonsplugg (for både inn og ut). </s><s> Har også lest (noe jeg har gjort tidligere i eldre macbook) at man må","skifte","<coll>lyd-input</coll> i innstillinger på maskinen. </s><s> Problemet mitt er at uansett hva jeg gjør så dukker det aldri opp noe annet på """
"mac1.no","blitt løst av AdwareMedic, som mange tråder her i gården viser. </s><s> Dette programmet er nå oppkjøpt per 15. juli 1915 og har","skiftet","<coll>navn</coll> , ser det ut til: </s><s> tenkt til og montere IC på min lj70 2lt-turbo . Og har en IC liggende som er 60cm lang 30cm høy 5cm tykk. </s>"
"nlck.no","skjedde når jeg kjørte seinere uten henger. </s><s> Har plukket fra hverandre i front og tatt av radiator , fjernet pumpe og","skiftet","reg <coll>reim</coll> . </s><s> Hadde også av røret med termostat , byttet termostat også, den var endel avleiring på. </s><s> Flushet gjennom motor"
"7335.no","og de hadde med seg bleier og litt mat hjemmefra. </s><s> Det var en bøtte vann med en klut i som de brukte når de","skiftet","<coll>bleie</coll> på barna, samme bøtta og kluten hele dagen. </s><s> Vannet var temmelig brunt og ufyselig på slutten av dagen. </s>"
"omag.no","noen ide om hvorfor denne sikringen røk så hører jeg gjerne fra dere! </s><s> K. </s><s> Sexy dings for TV-slaven </s><s> Ta av BH-en når du skal","skifte","<coll>kanal</coll> . </s><s> Ok, litt harry er vel denne fjernkontrollen. </s><s> Men likevel den perfekte gaven for TV-slaven som har alt. </s><s> Den har"
